Time,X,Y,Psi,Roll,Rollrate,Delta,Velocity
46.03,28.5247107417728,57.0772465003193,2.37447423838323,-0.0174720834262702,0.018486910034994,0.0738294007517047,2
46.035,28.5172969778514,57.0839573947778,2.37447423838323,-0.0173794827505942,0.0185537110329062,0.0735959628573929,2
46.04,28.5098838838607,57.0906690292585,2.37574280482659,-0.0172865428199098,0.0186226174922456,0.0733625249630811,2
46.045,28.5024629554569,57.0973720003565,2.37574280482659,-0.0171932666852322,0.0186881821951338,0.0731257902365683,2
46.05,28.495042705611,57.1040757226165,2.37700333157077,-0.0170996575515073,0.018755822466079,0.0728890555100555,2
46.055,28.4876146937867,57.1107708432465,2.37700333157077,-0.0170057184938301,0.0188201413892063,0.0726490543703556,2
46.06,28.4801873690443,57.1174667260921,2.378255705415,-0.0169114527412499,0.018886505682453,0.0724090532306556,2
46.065,28.472752355194,57.1241540700309,2.378255705415,-0.016816863392511,0.0189495695155784,0.0721658165735115,2
46.07,28.4653180368458,57.1308421871507,2.3794998142182,-0.0167219537003137,0.0190146482203705,0.0719225799163674,2
46.075,28.4578761026862,57.1375218290477,2.3794998142182,-0.0166267267866164,0.0190764478296726,0.0716761391106907,2
46.08,28.4504348723448,57.1442022550007,2.38073554691521,-0.0165311859273136,0.0191402315157786,0.071429698305014,2
46.085,28.4429860999048,57.1508742703665,2.38073554691521,-0.0164353342671406,0.0192007579445359,0.0711800851885108,2
46.09,28.4355380394941,57.1575470805709,2.38196279353293,-0.0163391751047275,0.0192632373629598,0.0709304720720076,2
46.095,28.4280825111043,57.1642115457656,2.38196279353293,-0.0162427116071478,0.0193224818319869,0.0706777189466159,2
46.1,28.4206277028495,57.1708768164868,2.38318144520625,-0.0161459470953078,0.0193836479154314,0.0704249658212243,2
46.105,28.4131655011343,57.1775338087103,2.38318144520625,-0.0160488847642904,0.019441599372107,0.0701691039731542,2
46.11,28.4057040275581,57.1841916170562,2.38439139419384,-0.0159515279630708,0.0195014407409289,0.0699132421250842,2
46.115,28.3982352354281,57.1908412143385,2.38439139419384,-0.0158538799026585,0.0195580929818288,0.0696543061592072,2
46.12,28.3907671793302,57.197491638236,2.38559253384295,-0.0157559439477217,0.0196166031910848,0.0693953701933303,2
46.125,28.3832918799614,57.2041339194136,2.38559253384295,-0.0156577233297118,0.0196719482027272,0.0691333939212563,2
46.13,28.3758173244105,57.2107770375981,2.38678475870346,-0.0155592214335996,0.0197291189674743,0.0688714176491824,2
46.135,28.3683356012401,57.2174120823074,2.38678475870346,-0.0154604415112767,0.0197831487386055,0.0686064352167037,2
46.14,28.3608546295656,57.2240479743121,2.38796796450028,-0.0153613869680036,0.0198389717773668,0.068341452784225,2
46.145,28.3533665662822,57.230675862977,2.38796796450028,-0.0152620610757831,0.0198916784303719,0.0680734987491007,2
46.15,28.3458792620645,57.237304609121,2.38914204814466,-0.0151624672598178,0.0199461455988139,0.0678055447139765,2
46.155,28.3383849425986,57.2439254229404,2.38914204814466,-0.0150626088118012,0.0199975214262014,0.067534654063818,2
46.16,28.3308913896593,57.2505471043157,2.39030690774808,-0.0149624891764375,0.0200506247542633,0.0672637634136595,2
46.165,28.3233908981733,57.2571609252501,2.39030690774808,-0.0148621116646665,0.0201006622283942,0.0669899715669215,2
46.17,28.3158911805658,57.2637756237085,2.39146244263674,-0.0147614797402282,0.0201523939302046,0.0667161797201835,2
46.175,28.3083846014442,57.2703825344673,2.39146244263674,-0.0146605967328579,0.0202010857057604,0.0664395225225519,2
46.18,28.3008788034437,57.2769903326072,2.39260855336619,-0.0145594661248597,0.0202514381821675,0.0661628653249204,2
46.185,28.2933662212838,57.2835904166349,2.39260855336619,-0.0144580912643119,0.0202987770968117,0.0658833790445323,2
46.19,28.2858544273772,57.2901913977882,2.39374514173564,-0.0143564756516094,0.0203477429360771,0.0656038927641443,2
46.195,28.2783359269792,57.2967847392509,2.39374514173564,-0.01425462265272,0.0203937220107704,0.0653216140865553,2
46.2,28.2708182218563,57.3033789874691,2.39487211080229,-0.0141525357856551,0.0204412939889097,0.0650393354089663,2
46.205,28.2632938882162,57.309965671244,2.39487211080229,-0.0140502184413431,0.020485903409329,0.0647542996140053,2
46.21,28.2557703567672,57.3165532712934,2.39598936489531,-0.0139476741626381,0.0205320714184894,0.0644692638190442,2
46.215,28.2482402750703,57.3231333829575,2.39598936489531,-0.0138449063506368,0.0205753073063424,0.0641815101226698,2
46.22,28.2407110023641,57.3297144202914,2.39709680956719,-0.013741918557888,0.0206200672792956,0.0638937564262953,2
46.225,28.2331752579629,57.3362880460939,2.39709680956719,-0.0136387142013053,0.0206619234912428,0.0636033229141327,2
46.23,28.2256403292399,57.3428626068405,2.39819435172885,-0.0135352968489023,0.0207052690581579,0.0633128894019702,2
46.235,28.218099007651,57.3494298336953,2.39819435172885,-0.0134316699334956,0.0207457394175093,0.0630198144193193,2
46.24,28.2105585083156,57.3559980046465,2.3992818996104,-0.013327837038642,0.020787664176033,0.0627267394366684,2
46.245,28.2030116952113,57.3625589201188,2.3992818996104,-0.0132238016127449,0.0208267426344189,0.0624310616850201,2
46.25,28.1954657108234,57.3691207887158,2.40035936276974,-0.0131195672545698,0.0208672403141315,0.0621353839333718,2
46.255,28.1879134920222,57.3756754810079,2.40035936276974,-0.0130151374276785,0.0209049209962767,0.061837142493122,2
46.26,28.1803621082874,57.3822311353272,2.40142665210443,-0.0129105157455976,0.0209439855042535,0.0615389010528722,2
46.265,28.1728045697452,57.3887796932635,2.40142665210443,-0.0128057056865894,0.0209802627198092,0.0612381353852286,2
46.27,28.165247872506,57.3953292220021,2.40248367986441,-0.0127007108784628,0.0210178881526759,0.060937369717585,2
46.275,28.1576851003066,57.4018717350147,2.40248367986441,-0.0125955348137157,0.0210527563991142,0.060634119660812,2
46.28,28.1501231755333,57.4084152274754,2.40353035966469,-0.0124901811339538,0.0210889370460127,0.060330869604039,2
46.285,28.1425552558794,57.4149517855889,2.40353035966469,-0.0123846533454434,0.0211223910093026,0.0600251753682743,2
46.29,28.134988189661,57.4214893316655,2.40456660649799,-0.0122789551030998,0.0211571213525998,0.0597194811325095,2
46.295,28.1274152088653,57.428020025482,2.40456660649799,-0.0121730899264904,0.0211891559074605,0.0594113832942795,2
46.3,28.1198430874002,57.434551715644,2.40559233674711,-0.0120670614833518,0.0212224306230268,0.0591032854560494,2
46.305,28.1122651318792,57.4410766363313,2.40559233674711,-0.0119608733144041,0.0212530374953758,0.058792822941303,2
46.31,28.1046880414749,57.4476025616188,2.40660746819718,-0.0118545291082318,0.0212848480563874,0.0584823604265566,2
46.315,28.0971051977427,57.4541218008984,2.40660746819718,-0.0117480324103866,0.0213140255211476,0.058169576420766,2
46.32,28.0895232247933,57.4606420528909,2.40761191997846,-0.0116413869135896,0.0213443700652422,0.0578567924149754,2
46.325,28.0819355794395,57.467155703007,2.40761191997846,-0.0115345961745039,0.0213721138788461,0.0575417287579213,2
46.33,28.074348810419,57.4736703738105,2.40860561271252,-0.0114276638964034,0.021400987983468,0.0572266651008673,2
46.335,28.0667564501067,57.4801785275222,2.40860561271252,-0.0113205936471928,0.0214272938512689,0.0569093638246146,2
46.34,28.0591649715625,57.4866877097566,2.40958846846549,-0.0112133891408223,0.0214546930435129,0.0565920625483619,2
46.345,28.0515679830202,57.4931904603233,2.40958846846549,-0.0111060539561227,0.0214795567984744,0.0562725659841609,2
46.35,28.0439718815652,57.4996942471072,2.41056041075428,-0.0109985918173884,0.0215054767368513,0.0559530694199599,2
46.355,28.0363703515782,57.5061916882727,2.41056041075428,-0.0108910063139375,0.021528894388992,0.0556314202234997,2
46.36,28.0287697138817,57.5126901732077,2.4115213645565,-0.0107833011799508,0.0215533309137405,0.0553097710270394,2
46.365,28.0211637292835,57.5191823991844,2.4115213645565,-0.010675480014762,0.0215752986631589,0.054986012180686,2
46.37,28.013558642063,57.5256756763392,2.41247125632113,-0.010567546561947,0.0215982478095153,0.0546622533343327,2
46.375,28.0059482897269,57.5321627817923,2.41247125632113,-0.0104595044303759,0.0216187620495358,0.0543364281431083,2
46.38,27.9983388397391,57.5386509456868,2.41341001397942,-0.0103513573725205,0.0216402200509554,0.0540106029518839,2
46.385,27.9907242065694,57.5451330257178,2.41341001397942,-0.0102431090063064,0.0216592773688229,0.0536827550378697,2
46.39,27.9831104806021,57.551616171307,2.41433756695552,-0.0101347630925999,0.0216792406577072,0.0533549071238556,2
46.395,27.9754916535258,57.5580933214377,2.41433756695552,-0.0100263232579002,0.0216968378348147,0.0530250804202667,2
46.4,27.967873738389,57.5645715440955,2.41525384617696,-0.0099177932709669,0.0217153030427645,0.0526952537166778,2
46.405,27.9602508043502,57.5710438602553,2.41525384617696,-0.00980917677483118,0.0217314336686911,0.052363490420007,2
46.41,27.9526287868764,57.5775172557679,2.41615878408497,-0.00970047755428194,0.0217483941810412,0.0520317271233361,2
46.415,27.9450018328307,57.5839848342805,2.41615878408497,-0.00959169925231771,0.0217630584918782,0.0516980736925531,2
46.42,27.937375799853,57.5904534988145,2.41705231457428,-0.00948284565279674,0.0217785144578419,0.0513644202617701,2
46.425,27.9297449127458,57.5969164363654,2.41705231457428,-0.00937392040504845,0.0217917101372833,0.0510289217279215,2
46.43,27.9221149510914,57.6033804664536,2.41793437313934,-0.00926492729850359,0.0218056591115905,0.0506934231940729,2
46.435,27.9144802178564,57.6098388600819,2.41793437313934,-0.00915586998894706,0.021817383794105,0.050356124721204,2
46.44,27.9068464143411,57.6162983526096,2.41880489682471,-0.00904675227150122,0.0218298232832258,0.050018826248335,2
46.445,27.8992079218927,57.622752299692,2.41880489682471,-0.00893757780807914,0.0218400747353224,0.049679773241665,2
46.45,27.891570363313,57.6292073518813,2.41966382422927,-0.00882835039915173,0.0218510023818513,0.049340720234995,2
46.455,27.8839281985385,57.6356569501156,2.41966382422927,-0.00871907371230791,0.0218597785522246,0.0489999583662077,2
46.46,27.8762869716633,57.642107659508,2.42051109551407,-0.00860975155289614,0.0218691921859053,0.0486591964974204,2
46.465,27.8686412214145,57.6485530068963,2.42051109551407,-0.00850038759369589,0.0218764912186336,0.0483167717065935,2
46.47,27.8609964129774,57.6549994713366,2.42134665241104,-0.00839098564442859,0.0218843888698035,0.0479743469157665,2
46.475,27.8533471640627,57.6614406661685,2.42134665241104,-0.00828154938257095,0.0218902091075232,0.047630305406947,2
46.48,27.8456988607533,57.6678829837878,2.42217043823186,-0.0081720826217047,0.0218965890103627,0.0472862638981275,2
46.485,27.8380461999295,57.6743201246232,2.42217043823186,-0.00806258904350874,0.0219009289949541,0.0469406521333093,2
46.49,27.830394488386,57.6807583938219,2.42298239787654,-0.00795307246491067,0.0219057895882046,0.0465950403684911,2
46.495,27.8227385023503,57.6871915794743,2.42298239787654,-0.00784353657129594,0.0219086480610019,0.046247905061259,2
46.5,27.8150834691511,57.6936258989049,2.42378247784193,-0.00773398518242309,0.0219119879881988,0.045900769754027,2
46.505,27.8074242445359,57.7000552284274,2.42378247784193,-0.00762442199477547,0.0219133607258832,0.0455521559539375,2
46.51,27.7997659761993,57.7064856969874,2.42457062622994,-0.00751485083849959,0.0219151756156331,0.0452035421538481,2
46.515,27.7921035995667,57.7129112696588,2.42457062622994,-0.00740527540565203,0.0219150646238625,0.0448534988550177,2
46.52,27.7844421825309,57.719337986458,2.42534679268991,-0.00729569952087251,0.0219153564440675,0.0445034555561873,2
46.525,27.7767767403525,57.7257599017504,2.42534679268991,-0.00718612687769182,0.021913761361386,0.0441520303758086,2
46.53,27.769112260969,57.7321829660964,2.42611092855381,-0.00707656130127379,0.0219125296741173,0.0438006051954299,2
46.535,27.7614438396244,57.7386013236661,2.42611092855381,-0.00696700648669427,0.0219094501111014,0.0434478458324711,2
46.54,27.7537763841531,57.7450208350499,2.42686298678851,-0.00685746625970636,0.0219066944519841,0.0430950864695122,2
46.545,27.7461050699225,57.7514357347206,2.42686298678851,-0.00674794431657959,0.0219021301606256,0.0427410408050478,2
46.55,27.7384347245238,57.7578517927997,2.42760292199816,-0.00663844448328961,0.0218978502111364,0.0423869951405834,2
46.555,27.7307606035803,57.7642633345452,2.42760292199816,-0.00652897045683135,0.0218918011316936,0.0420317112606233,2
46.56,27.7230874543077,57.7706760391266,2.4283306904301,-0.00641952606291684,0.0218859967668331,0.0416764273806631,2
46.565,27.71541061271,57.7770843230538,2.4283306904301,-0.0063101149987674,0.021878463040152,0.0413199535771362,2
46.57,27.707734745502,57.7834937740765,2.42904624998147,-0.00620074108931382,0.0218711343409955,0.0409634797736093,2
46.575,27.7000552691863,57.789898900408,2.42904624998147,-0.00609140803149733,0.0218621163114603,0.0406058645394062,2
46.58,27.6923767698588,57.7963051979256,2.42974956020593,-0.00598211964894245,0.0218532635681774,0.0402482493052032,2
46.585,27.6846947446311,57.8027072669823,2.42974956020593,-0.00587287963780224,0.0218427617843304,0.0398895413277221,2
46.59,27.6770136988699,57.8091105111459,2.43044058232018,-0.00576369181986828,0.0218323854968335,0.039530833350241,2
46.595,27.6693292103985,57.8155096233293,2.43044058232018,-0.0056545598899969,0.0218204007115447,0.0391710815046209,2
46.6,27.6616457037513,57.8219099143701,2.43111927921027,-0.00554548766761974,0.0218085015896792,0.0388113296590008,2
46.605,27.6539588375611,57.828306170148,2.43111927921027,-0.00543647885250211,0.0217950320664813,0.0384505813751092,2
46.61,27.6462729554368,57.8347036083676,2.43178561543769,-0.00532753726806055,0.0217816082889973,0.0380898330912175,2
46.615,27.6385837969041,57.8410971082591,2.43178561543769,-0.00521866660566659,0.0217666576286914,0.0377281391294758,2
46.62,27.6308956245542,57.8474917939996,2.43243955718936,-0.00510987067910165,0.0217517128066122,0.0373664451677341,2
46.625,27.6232042588888,57.8538826385449,2.43243955718936,-0.00500115317628047,0.0217352826293552,0.037003855085121,2
46.63,27.6155138814016,57.8602746721731,2.43308107239171,-0.00489251790639499,0.021718818361146,0.0366412650025078,2
46.635,27.607820393644,57.8666629619226,2.43308107239171,-0.00478396855387688,0.0217009102977634,0.0362778283936741,2
46.64,27.600127895939,57.8730524438155,2.43371013066897,-0.00467550892329566,0.0216829281949109,0.0359143917848404,2
46.645,27.5924323709538,57.8794382793129,2.43371013066897,-0.00456714269521429,0.0216635440310674,0.0355501583662042,2
46.65,27.5847378377745,57.8858253098399,2.43432670334415,-0.00445887366917924,0.0216440458647324,0.0351859249475679,2
46.655,27.5770403602428,57.8922087916051,2.43432670334415,-0.00435070552139971,0.0216231875807844,0.0348209445753928,2
46.66,27.5693438761491,57.8985934711111,2.4349307634429,-0.00424264204589693,0.0216021753223521,0.0344559642032177,2
46.665,27.5616445305611,57.9049746996223,2.4349307634429,-0.00413468691401517,0.0215798451037972,0.0340902868730817,2
46.67,27.5539461799219,57.9113571284103,2.43552228569797,-0.00402684391372162,0.0215573209355213,0.0337246095429456,2
46.675,27.5462450505693,57.9177362040872,2.43552228569797,-0.00391911671097819,0.0215335211754625,0.0333582853841457,2
46.68,27.5385449175549,57.9241164824006,2.43610124655371,-0.00381150908716302,0.0215094874929869,0.0329919612253459,2
46.685,27.5308420885234,57.9304935055862,2.43610124655371,-0.00370402470233697,0.0214842207926051,0.0326250404940263,2
46.69,27.5231402570981,57.9368717335917,2.43666762417036,-0.00359666733075294,0.0214586802054586,0.0322581197627068,2
46.695,27.5154358122602,57.9432468045353,2.43666762417036,-0.00348944062605182,0.0214319493740921,0.0318906528347176,2
46.7,27.5077323661745,57.9496230823053,2.43722139842809,-0.00338234835482488,0.0214049047057837,0.0315231859067283,2
46.705,27.5000263891833,57.9559963011472,2.43722139842809,-0.00327539416879583,0.0213767107463016,0.0311552220536759,2
46.71,27.492321411972,57.9623707286484,2.43776255093088,-0.00316858183149756,0.021348162984256,0.0307872582006235,2
46.715,27.4846139862555,57.9687421954041,2.43776255093088,-0.00306191498264931,0.0213185109464122,0.0304188491611856,2
46.72,27.4769075612217,57.9751148724706,2.43829106496827,-0.0029553973723975,0.0212884651976492,0.0300504401217477,2
46.725,27.4691987699679,57.9814846870046,2.43829106496827,-0.00284903263201096,0.0212573587050799,0.0296816367071281,2
46.73,27.4614909801771,57.9878557133219,2.43880692559988,-0.0027428245018815,0.021225818628251,0.0293128332925085,2
46.735,27.4537809063297,57.9942239753346,2.43880692559988,-0.00263677660466983,0.0211932613676724,0.02894368631299,2
46.74,27.4460718346038,58.0005934504243,2.43931011962325,-0.00253089267084703,0.0211602306878953,0.0285745393334716,2
46.745,27.4383605608563,58.0069602594354,2.43931011962325,-0.00242517631403936,0.0211262265168454,0.028205099659245,2
46.75,27.4306502897663,58.0133282826382,2.43980063557362,-0.0023196312543563,0.0210917091353013,0.0278356599850184,2
46.755,27.4229378985536,58.0196937379696,2.43980063557362,-0.00221426109588921,0.0210562621118544,0.0274659785576113,2
46.76,27.4152265104123,58.0260604084282,2.44027846372574,-0.0021090695478694,0.0210202621360223,0.0270962971302041,2
46.765,27.407513083904,58.0324246091865,2.44027846372574,-0.00200406020433356,0.0209833765265015,0.0267264249599819,2
46.77,27.3998006607587,58.0387900258281,2.44074359609607,-0.00189923676309861,0.0209458982780145,0.0263565527897596,2
46.775,27.3920862808513,58.0451530708882,2.44074359609607,-0.00179460280762243,0.0209075785587207,0.0259865409496336,2
46.78,27.3843729044762,58.0515173324077,2.44119602644499,-0.001690162023767,0.0208686265751352,0.0256165291095076,2
46.785,27.3766576527859,58.0578793203949,2.44119602644499,-0.00158591798388657,0.0208288774325733,0.0252464287276844,2
46.79,27.3689434046747,58.0642425252377,2.44163575027869,-0.00148187436134712,0.0207884564676083,0.0248763283458612,2
46.795,27.36122736253,58.0706035545109,2.44163575027869,-0.00137803471687459,0.0207472827984068,0.0245061905983869,2
46.8,27.3535123238886,58.0769658008558,2.44206276485096,-0.00127440271079816,0.0207053978218716,0.0241360528509126,2
46.805,27.3457955723237,58.0833259694918,2.44206276485096,-0.00117098189463311,0.0206628035523428,0.0237659282410699,2
46.81,27.3380798240655,58.0896873552378,2.44247706916456,-0.00106777591814258,0.0206194585489234,0.0233958036312272,2
46.815,27.3303624438141,58.0960467610156,2.44247706916456,-0.000964788317501467,0.0205754500641618,0.0230257440793116,2
46.82,27.3226460665483,58.1024073837591,2.44287866394805,-0.000862022725630231,0.0205306515224964,0.0226556845273961,2
46.825,27.3149281380311,58.1087661241372,2.44287866394805,-0.000759482665225888,0.0204852344598251,0.0222857413779768,2
46.83,27.3072112120555,58.115126081156,2.44326755170424,-0.000657171754268692,0.0204389881102848,0.0219157982285576,2
46.835,27.2994928153758,58.1214842532587,2.44326755170424,-0.000555093501666087,0.0203921682315427,0.0215460227902265,2
46.84,27.2917754206708,58.1278436414966,2.44364373669031,-0.000453251510135921,0.0203444799335439,0.0211762473518954,2
46.845,27.2840566356067,58.1342013420973,2.44364373669031,-0.000351649274327446,0.0202962631880239,0.0208066909296284,2
46.85,27.2763388518276,58.1405602581474,2.44400722491641,-0.000250290381213466,0.0202471389940502,0.0204371345073614,2
46.855,27.2686197578251,58.1469175836522,2.44400722491641,-0.000149178310673436,0.0201975315357082,0.0200678484059231,2
46.86,27.2609016642949,58.1532761237403,2.44435802414547,-4.83166334086651e-05,0.0201469777088197,0.0196985623044847,2
46.865,27.25318234046,58.1596331701714,2.44435802414547,5.22911859936027e-05,0.0200959859005757,0.0193295978236644,2
46.87,27.2454640161618,58.1659914301395,2.44469614389305,0.000152641593640897,0.0200440089187903,0.0189606333428441,2
46.875,27.2377445412538,58.1723482931188,2.44469614389305,0.000252731140762624,0.0199916393333061,0.0185920417704656,2
46.88,27.2300260648236,58.1787063684087,2.44502159542709,0.000352556290814408,0.0199382458903943,0.0182234501980871,2
46.885,27.2223065172466,58.1850631431413,2.44502159542709,0.00045211361136652,0.0198845053099505,0.0178552828024512,2
46.89,27.2145879669657,58.191421128778,2.44533439176743,0.000551399583761545,0.0198297023153152,0.0174871154068153,2
46.895,27.2068684247622,58.1977779100361,2.44533439176743,0.000650410792434126,0.0197745977314889,0.0171194234290193,2
46.9,27.1991498785498,58.204135900612,2.44563454768503,0.000749143737151769,0.0197183923098408,0.0167517314512233,2
46.905,27.1914304193927,58.2104927827186,2.44563454768503,0.000847595019108897,0.019661930671494,0.0163845659453796,2
46.91,27.1837119547991,58.2168508723777,2.44592207970106,0.000945761156392895,0.0196043299064033,0.0160174004395359,2
46.915,27.1759926559847,58.2232079491911,2.44592207970106,0.00104363876867496,0.019546518850449,0.0156508127123456,2
46.92,27.1682743501827,58.229566231612,2.44619700608034,0.00114122439412138,0.0194875305279013,0.0152842249851554,2
46.925,27.1605552886225,58.2359235965085,2.44619700608034,0.00123851467089227,0.019428377695275,0.0149182661648141,2
46.93,27.1528372184003,58.2422821648884,2.44645934684005,0.00133550615724703,0.0193680096077611,0.0145523073444728,2
46.935,27.1451184706134,58.2486399107469,2.44645934684005,0.00143219551030947,0.0193075228290192,0.014187028489673,2
46.94,27.1374007123669,58.2549988577861,2.44670912374355,0.00152857930891954,0.0192457829643322,0.0138217496348733,2
46.945,27.1296823544733,58.2613570769726,2.44670912374355,0.00162465422967213,0.0191839702726621,0.0134572017355897,2
46.95,27.1219649841991,58.2677164948588,2.446946360298,0.00172041687250824,0.01912086682713,0.0130926538363061,2
46.955,27.1142470919113,58.2740752792107,2.446946360298,0.0018158639340093,0.0190577364615803,0.0127288878083972,2
46.96,27.1065301851991,58.2804352596033,2.44717108175198,0.00191099203574608,0.0189932778433518,0.0123651217804884,2
46.965,27.0988128338154,58.2867947004137,2.44717108175198,0.00200579789480322,0.0189288382492776,0.0120021884585496,2
46.97,27.0910964658401,58.2931553344285,2.44738331509299,0.00210027815491099,0.0188630330787738,0.0116392551366108,2
46.975,27.0833797302366,58.299515522431,2.44738331509299,0.00219442955417313,0.0187972929074976,0.0112772052663457,2
46.98,27.075663975751,58.3058769006245,2.44758308904465,0.0022882487590082,0.0187301500170657,0.0109151553960805,2
46.985,27.0679479303743,58.3122379259779,2.44758308904465,0.00238173252905363,0.0186631181253109,0.0105540396265452,2
46.99,27.0602328637019,58.3186001383323,2.44777043406371,0.00247487755394353,0.018594646558646,0.01019292385701,2
46.995,27.0525175825611,58.3249620906052,2.44777043406371,0.00256768061536206,0.0185263320078923,0.00983279273282708,2
47,27.0448032775879,58.3313252265133,2.4479453823368,0.00266013842668438,0.0184565410193783,0.0094726616086442,2
47.005,27.037088834247,58.3376881946686,2.4479453823368,0.00275224779392118,0.0183869537845911,0.0091135659909992,2
47.01,27.0293753644127,58.3440523429164,2.44810796777683,0.00284400545652219,0.0183158535605185,0.00875447037335421,2
47.015,27.021661831982,58.3504164152955,2.44810796777683,0.0029354082419655,0.0182450024684318,0.00839646017116256,2
47.02,27.0139492702749,58.3567816640511,2.44825822603401,0.00302645291284938,0.0181726020291817,0.00803844996897091,2
47.025,27.0062367214063,58.3631469283628,2.44825822603401,0.00311713632006169,0.0181004966846379,0.00768157532476799,2
47.03,26.9985251403555,58.3695133651609,2.4483961944632,0.00320745525133681,0.018026805844499,0.00732470068056508,2
47.035,26.9908136472336,58.3758799084647,2.4483961944632,0.00329740658160604,0.0179534561053657,0.00696901163366856,2
47.04,26.9831031189006,58.3822476201914,2.448521912132,0.00338698712438808,0.0178784849383959,0.00661332258677205,2
47.045,26.9753927532346,58.3886155288832,2.448521912132,0.00347619377919498,0.0178039008768413,0.0062588690415125,2
47.05,26.9676833492059,58.3949846017617,2.44863541981736,0.00356502338587912,0.0177276596774731,0.00590441549625294,2
47.055,26.9599741822223,58.4013539615592,2.44863541981736,0.00365347286904251,0.0176518515686646,0.00555124720760355,2
47.06,26.9522659736013,58.4077244811351,2.44873676000101,0.00374153909539164,0.017574350840203,0.00519807891895416,2
47.065,26.944558076036,58.4140953770639,2.44873676000101,0.00382921901511875,0.0174973291586997,0.00484624548305969,2
47.07,26.936851133436,58.4204674281915,2.44882597686448,0.00391650952229559,0.017418579609645,0.00449441204716522,2
47.075,26.9291445755265,58.4268399445706,2.44882597686448,0.00400340759320115,0.017340355027841,0.00414396289319909,2
47.08,26.9214389690625,58.4332136113987,2.44890311628375,0.00408991014977946,0.0172603675702977,0.00379351373923297,2
47.085,26.9137338205406,58.4395878318272,2.44890311628375,0.00417601419489018,0.0171809509573385,0.00344449812158552,2
47.09,26.9060296198216,58.4459631977852,2.4489682258237,0.00426171667885378,0.0170997367059039,0.00309548250393807,2
47.095,26.8983259499055,58.4523392051284,2.4489682258237,0.00434701463160198,0.0170191391266514,0.00274794949447156,2
47.1,26.8906232240274,58.4587163529128,2.44902135473223,0.00443190503233313,0.0169367093973538,0.00240041648500505,2
47.105,26.8829211014124,58.4650942292868,2.44902135473223,0.00451638494264287,0.0168549437573677,0.00205441596030934,2
47.11,26.8752199189455,58.4714732408428,2.44906255393413,0.00460045137530549,0.0167713117416442,0.00170841543561364,2
47.115,26.8675194117953,58.4778530675998,2.44906255393413,0.00468410141624984,0.0166883880039121,0.00136399514305964,2
47.12,26.8598198407836,58.4842340241157,2.44909187605892,0.00476733210432183,0.0166035639015452,0.00101957485050565,2
47.125,26.8521210167288,58.4906158818385,2.44909187605892,0.00485014055359492,0.0165194935567124,0.000676783170439112,2
47.13,26.8444231246811,58.4969988637314,2.44910937536789,0.00493252383288487,0.0164334891237871,0.000333991490372573,2
47.135,26.8367260508081,58.5033828322164,2.44910937536789,0.00501447908518607,0.0163482839724124,-7.12333515232461e-06,2
47.14,26.8290299046891,58.5097679191178,2.44911510777603,0.00509600341007641,0.0162611112825604,-0.000348238160677222,2
47.145,26.8213346475321,58.5161540773616,2.44911510777603,0.00517709398002529,0.0161747833459074,-0.000687628091241889,2
47.15,26.8136403137544,58.5225413481044,2.44910913084749,0.00525774792593731,0.0160864546995559,-0.00102701802180656,2
47.155,26.8059469392878,58.5289297742913,2.44910913084749,0.00533796245024748,0.0159990161940658,-0.00136463524158358,2
47.16,26.7982544837041,58.535319306897,2.44909150378879,0.00541773471568649,0.0159095440924592,-0.0017022524613606,2
47.165,26.7905630573344,58.5417100783864,2.44909150378879,0.00549706195512659,0.0158210074221316,-0.00203804939068714,2
47.17,26.7828725452298,58.5481019500526,2.44906228744138,0.00557594136360443,0.0157304045595669,-0.00237384632001367,2
47.175,26.7751831317878,58.5544951433667,2.44906228744138,0.00565437020489422,0.015640782313159,-0.00270777562387002,2
47.18,26.7674946278721,58.5608894304551,2.44902154427373,0.00573234570681114,0.0155490615741228,-0.00304170492772638,2
47.185,26.7598072916055,58.5672851212666,2.44902154427373,0.00580986516449214,0.0154583665235056,-0.00337371952343462,2
47.19,26.7521208600053,58.5736818992907,2.4489693383731,0.00588692583899918,0.015365540980987,-0.00370573411914287,2
47.195,26.7444356645703,58.5800801624114,2.4489693383731,0.0059635250572891,0.0152737860796782,-0.00403578718390066,2
47.2,26.7367513688213,58.5864795060244,2.44890573543716,0.00603966011413505,0.015179868993661,-0.00436584024865846,2
47.205,26.7290683772734,58.5928804153904,2.44890573543716,0.00611532837502806,0.0150870698870278,-0.00469388370881854,2
47.21,26.7213862803065,58.5992823983666,2.44883080276526,0.00619052717532092,0.0149920772589605,-0.00502192716897862,2
47.215,26.7137055550899,58.6056860270244,2.44883080276526,0.00626525390756104,0.0148982449856292,-0.00534791617257863,2
47.22,26.7060257192331,58.6120907222593,2.44874460930161,0.00633950593593012,0.0148021881319179,-0.00567390517617865,2
47.225,26.6983473221835,58.6184971423665,2.44874460930161,0.00641328068555584,0.0147073359449698,-0.00599779387387384,2
47.23,26.6906698091528,58.6249046218636,2.44864722552493,0.00648657555509766,0.0146102284368354,-0.00632168257156904,2
47.235,26.682993801484,58.6313139046715,2.44864722552493,0.00655938800315684,0.014514369945863,-0.0066434252891797,2
47.24,26.6753186723738,58.637724239529,2.44853872348292,0.00663171546378046,0.0144162257193243,-0.00696516800679036,2
